,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_y_x,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
241,407.000000,51.518698,5.855804,38.216272,238.079056,0.000000,4.294687,0.000000,1.000000,0.000000,0.999362,14.705244,1.000000,2020-09-29 12:19:34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,379.000000,1601381974.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,26.929851,58.760029,80.000000,0.409915,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,439.000000,1601381974.000000,0.000000,1.000000,FHSS,208.000000,2440000000.000000,1601391908790885.000000,1601392475711610.000000,227.300000,0.400000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5183,51.518563,5.855844,39.900000,0.000000,4.340000,181.540000,40.100000,40.100000,17.280000,991.140000,518283,2020-09-29 14:19:34.930,18,0,0,11.571000,51.519506,5.857977,-2.100000,-3.800000,0.000000,-1.100000,12.700000,127.200000,0,1,0,68,100,-7972,2506,11571,3061.500000,8,WP,1,0,0,0,0,0,0,1601381974930,3862,3861,3850,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,11.000000,127.000000,1272.000000,-87.000000,0.000000,1283.000000,14,399.000000,43.420000,1815.430000,-21.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
263,421.000000,51.518369,5.854852,44.880405,241.145905,0.000000,4.459325,1.000000,0.000000,0.000000,0.999962,17.469717,1.000000,2020-09-29 12:19:51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,394.000000,1601381991.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,1.000000,24.578743,61.313743,105.000000,0.300000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5353,51.518207,5.854897,39.800000,0.000000,4.360000,258.120000,40.100000,40.100000,17.280000,991.140000,535280,2020-09-29 14:19:51.928,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,3.800000,9.900000,119.800000,0,1,0,67,100,-6582,2466,11719,3061.500000,8,WP,1,0,0,0,0,0,0,1601381991927,3860,3860,3849,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-38.000000,99.000000,1198.000000,-87.000000,0.000000,1206.000000,14,398.000000,43.570000,2581.180000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
62,334.000000,51.520463,5.861247,24.457414,244.619720,0.000000,4.177207,1.000000,0.000000,0.000000,0.999998,24.847802,1.000000,2020-09-29 12:18:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.000000,1601381880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,17.538664,55.622740,236.000000,0.700000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.000000,1601381880.000000,0.000000,1.000000,0,281474977710660.000000,2406500000.000000,1601392161270569.000000,1601392383727754.000000,55.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4243,51.520518,5.861082,40.000000,0.000000,4.440000,243.100000,40.100000,40.100000,17.280000,991.140000,424278,2020-09-29 14:18:00.925,18,0,0,11.803000,51.519506,5.857977,-2.300000,-3.800000,0.000000,-2.700000,7.000000,166.600000,0,1,0,73,100,-7920,2718,11803,3051.500000,8,WP,1,0,0,0,0,0,0,1601381880925,3907,3907,3898,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,27.000000,70.000000,1666.000000,-87.000000,0.000000,1682.000000,14,400.000000,44.420000,2431.040000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:19:54,10.000000,302.500000,302.500000,1601381994.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522152,5.867304,74.083349,119.454414,-4.654152,9.053626,-23.833456,0.295213,2.146729,0.244608,1.250000,-6.484068,0.000000,0.163625,0.098175,1.083333,0.958333,0.000000,0.041667,0.166667,0.583333,0.041667,0.208333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,399.000000,1601381994.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,19.739820,61.276395,183.000000,0.411061,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,464.000000,1601381994.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392495665548.000000,229.900000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5383,51.518146,5.854731,39.900000,0.000000,4.360000,271.480000,40.100000,40.100000,17.280000,991.140000,538277,2020-09-29 14:19:54.924,18,0,0,11.677000,51.519506,5.857977,-2.300000,-3.700000,0.000000,3.700000,10.000000,119.100000,0,1,0,67,100,-6200,2464,11677,3061.500000,8,WP,1,0,0,0,0,0,0,1601381994924,3860,3860,3849,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-37.000000,100.000000,1191.000000,-87.000000,0.000000,1196.000000,14,399.000000,43.570000,2714.810000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
222,402.000000,51.518830,5.856153,35.810915,244.424194,0.000000,4.536193,1.000000,0.000000,0.000000,0.998061,14.806518,1.000000,2020-09-29 12:19:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.000000,1601381967.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,24.252168,55.529137,109.000000,0.300000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,429.000000,1601381967.000000,0.000000,0.000000,FHSS,219.000000,2440000000.000000,1601392319042829.000000,1601392468734524.000000,227.600000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5113,51.518707,5.856234,40.000000,0.000000,4.390000,150.160000,40.100000,40.100000,17.280000,991.140000,511273,2020-09-29 14:19:27.921,18,0,0,11.571000,51.519506,5.857977,-2.200000,-3.800000,0.000000,1.100000,10.300000,130.000000,0,1,0,68,100,-7282,2518,11571,3061.500000,8,WP,1,0,0,0,0,0,0,1601381967920,3862,3861,3850,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-11.000000,103.000000,1300.000000,-87.000000,0.000000,1311.000000,14,400.000000,43.910000,1501.590000,-22.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
117,355.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323.000000,1601381907.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.046153,52.572520,314.000000,0.208805,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4513,51.519957,5.859577,39.900000,0.000000,4.410000,121.800000,40.100000,40.100000,17.280000,991.140000,451270,2020-09-29 14:18:27.918,18,0,0,11.803000,51.519506,5.857977,-2.400000,-3.700000,0.000000,-0.600000,7.000000,155.600000,0,1,0,71,100,-7048,2641,11803,3051.500000,8,WP,1,0,0,0,0,0,0,1601381907917,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,6.000000,70.000000,1556.000000,-87.000000,0.000000,1567.000000,14,399.000000,44.100000,1218.050000,-24.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
128,357.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,325.000000,1601381910.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,24.270094,10.360793,108.000000,0.399547,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,351.000000,1601381910.000000,0.000000,0.000000,FHSS,214.000000,2440000000.000000,1601392236880022.000000,1601392411800863.000000,57.200000,1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4543,51.519895,5.859411,39.900000,0.000000,4.360000,108.460000,40.100000,40.100000,17.280000,991.140000,454288,2020-09-29 14:18:30.935,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-2.500000,8.600000,154.100000,0,1,0,71,100,-7160,2639,11719,3051.500000,8,WP,1,0,0,0,0,0,0,1601381910935,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,25.000000,86.000000,1541.000000,-87.000000,0.000000,1556.000000,14,399.000000,43.570000,1084.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
44,324.000000,51.520681,5.861917,27.829278,240.081909,0.000000,4.734068,0.000000,1.000000,0.000000,0.999996,25.359750,1.000000,2020-09-29 12:17:48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.000000,1601381868.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.470540,82.064068,423.000000,0.333333,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302.000000,1601381868.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392365907758.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4123,51.520769,5.861749,40.000000,0.000000,4.410000,297.110000,40.100000,40.100000,17.280000,991.140000,412291,2020-09-29 14:17:48.938,18,0,0,11.677000,51.519506,5.857977,-2.400000,-3.700000,0.000000,-3.800000,6.800000,171.600000,0,1,0,74,100,-7618,2743,11677,3041.500000,8,WP,1,0,0,0,0,0,0,1601381868938,3906,3906,3897,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,38.000000,68.000000,1716.000000,-87.000000,0.000000,1734.000000,14,400.000000,44.100000,2971.050000,-24.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
125,357.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.000000,1601381910.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,12000.000000,24.425773,10.360793,106.000000,0.379656,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,354.000000,1601381910.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392411545512.000000,56.900000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4543,51.519895,5.859411,39.900000,0.000000,4.360000,108.460000,40.100000,40.100000,17.280000,991.140000,454288,2020-09-29 14:18:30.935,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-2.500000,8.600000,154.100000,0,1,0,71,100,-7160,2639,11719,3051.500000,8,WP,1,0,0,0,0,0,0,1601381910935,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,25.000000,86.000000,1541.000000,-87.000000,0.000000,1556.000000,14,399.000000,43.570000,1084.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:20:45,21.000000,5247.500000,5247.500000,1601382045.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521865,5.867892,85.194533,167.902978,-1.312632,9.806771,-28.940927,0.502829,0.378834,0.043166,0.220588,-1.144247,0.000000,0.028875,0.017325,0.507353,0.992647,0.000000,0.007353,0.029412,0.522059,0.014706,0.433824,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,444.000000,1601382045.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,12000.000000,28.066382,94.690846,70.000000,0.416744,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,526.000000,1601382045.000000,0.000000,1.000000,FHSS,211.000000,2440000000.000000,1601391914062667.000000,1601392546984922.000000,232.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5893,51.517085,5.851890,40.000000,0.000000,4.440000,501.090000,40.100000,40.100000,17.280000,991.140000,589279,2020-09-29 14:20:45.926,18,0,0,11.529000,51.519506,5.857977,-2.300000,-3.800000,0.000000,6.400000,7.000000,97.300000,0,1,0,64,100,-7638,2368,11529,3061.500000,8,WP,1,0,0,0,0,0,0,1601382045926,3846,3846,3835,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-64.000000,70.000000,973.000000,-87.000000,0.000000,978.000000,14,400.000000,44.420000,5010.870000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
112,353.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,319.000000,1601381904.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,21.334993,94.897145,152.000000,0.356525,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4483,51.520020,5.859744,40.000000,0.000000,4.440000,135.300000,40.100000,40.100000,17.280000,991.140000,448270,2020-09-29 14:18:24.917,18,0,0,11.698000,51.519506,5.857977,-2.300000,-3.800000,0.000000,-2.200000,7.000000,156.200000,0,1,0,71,100,-7420,2651,11698,3051.500000,8,WP,1,0,0,0,0,0,0,1601381904917,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,22.000000,70.000000,1562.000000,-87.000000,0.000000,1582.000000,14,400.000000,44.420000,1353.020000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
