,Unnamed: 0,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
62,61,8130,2020-09-29 11:58:39,51.51975037431729,5.85796555732399,95.31168284,92.42454364,85.30184,193.85384577025,0,16.834136708800003,120.63156554,15,0,0,193.85384577025,95.31168284,20.7107537288,120.63156554,0.223694,-1.342164,-1.11847,271.9,29.8,7.5,0,0,1024,1024,1024,1024,0,0,92,,,,,,,0,32,193.85384577025,95.31168284,6,P-GPS,,2020-09-29 13:58:39,59.086652190772206
63,62,8136,2020-09-29 11:58:39,51.51975037431729,5.85796555732399,98.01837584,95.13123664,85.30184,196.56053877025,0,16.726607002999998,120.63156554,15,0,0,196.56053877025,98.01837584,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,272.9,29.9,5.9,0,0,1024,1024,1024,1024,0,0,92,,,,,,,0,32,196.56053877025,98.01837584,6,P-GPS,,2020-09-29 13:58:39,59.91165221717221
64,70,9137,2020-09-29 11:58:40,51.519759333333305,5.85789133333333,111.38123716,108.49409796,85.30184,209.92340009025003,0,16.201999834200002,137.795936168,15,0,0,209.92340009025003,111.38123716,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,275.3,30.4,3.4,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,209.92340009025003,111.38123716,6,P-GPS,,2020-09-29 13:58:40,63.98465234750821
65,69,9135,2020-09-29 11:58:40,51.519759333333305,5.85789133333333,111.38123716,108.49409796,85.30184,209.92340009025003,0,16.201999834200002,137.795936168,15,0,0,209.92340009025003,111.38123716,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,275.3,30.4,3.4,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,209.92340009025003,111.38123716,6,P-GPS,,2020-09-29 13:58:40,63.98465234750821
66,71,9335,2020-09-29 11:58:40,51.519759333333305,5.85789133333333,118.42520064,115.53806144,85.30184,216.96736357025003,0,15.8001335632,137.795936168,15,0,0,216.96736357025003,118.42520064,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,274.3,29.1,5.8,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,216.96736357025003,118.42520064,6,P-GPS,,2020-09-29 13:58:40,66.13165241621222
67,68,8931,2020-09-29 11:58:40,51.51975037431729,5.85796555732399,111.38123716,108.49409796,85.30184,209.92340009025003,0,16.201999834200002,120.63156554,15,0,0,209.92340009025003,111.38123716,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,275.3,30.4,3.4,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,209.92340009025003,111.38123716,6,P-GPS,,2020-09-29 13:58:40,63.98465234750821
68,64,8530,2020-09-29 11:58:40,51.51975037431729,5.85796555732399,104.21260176,101.32546256,85.30184,202.75476469025003,0,16.7339665356,120.63156554,15,0,0,202.75476469025003,104.21260176,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,274.4,30.7,4.9,0,0,1024,1024,1024,1024,0,0,92,,,,,,,0,32,202.75476469025003,104.21260176,6,P-GPS,,2020-09-29 13:58:40,61.79965227758821
69,66,8862,2020-09-29 11:58:40,51.51975037431729,5.85796555732399,108.4645704,105.5774312,85.30184,207.00673333025003,0,16.584225772,120.63156554,15,0,0,207.00673333025003,108.4645704,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,274.9,30.6,4.2,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,207.00673333025003,108.4645704,6,P-GPS,,2020-09-29 13:58:40,63.09565231906021
70,67,8918,2020-09-29 11:58:40,51.51975037431729,5.85796555732399,108.4645704,105.5774312,85.30184,207.00673333025003,0,16.584225772,120.63156554,15,0,0,207.00673333025003,108.4645704,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,274.9,30.6,4.2,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,207.00673333025003,108.4645704,6,P-GPS,,2020-09-29 13:58:40,63.09565231906021
71,65,8731,2020-09-29 11:58:40,51.51975037431729,5.85796555732399,108.4645704,105.5774312,85.30184,207.00673333025003,0,16.584225772,120.63156554,15,0,0,207.00673333025003,108.4645704,20.7107537288,120.63156554,0.223694,-1.11847,-1.11847,274.9,30.6,4.2,0,0,1024,1024,1024,1024,0,0,92,,,,,,,0,32,207.00673333025003,108.4645704,6,P-GPS,,2020-09-29 13:58:40,63.09565231906021
72,72,9535,2020-09-29 11:58:41,51.519759333333305,5.85789133333333,121.26968892,118.38254972,85.30184,219.81185185025,0,15.6099489244,137.795936168,15,0,0,219.81185185025,121.26968892,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,275.4,29.8,4.8,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,219.81185185025,121.26968892,6,P-GPS,,2020-09-29 13:58:41,66.9986524439562
73,73,9740,2020-09-29 11:58:41,51.519759333333305,5.85789133333333,124.30446592,121.41732672,85.30184,222.84662885025003,0,15.6099489244,137.795936168,15,0,0,222.84662885025003,124.30446592,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,276.5,28.4,4.1,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,222.84662885025003,124.30446592,6,P-GPS,,2020-09-29 13:58:41,67.92365247355622
74,74,9940,2020-09-29 11:58:41,51.519759333333305,5.85789133333333,128.35958416,125.47244496,85.30184,226.90174709025,0,15.4574119858,137.795936168,15,0,0,226.90174709025,128.35958416,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,276.6,27.7,6.0,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,226.90174709025,128.35958416,6,P-GPS,,2020-09-29 13:58:41,69.15965251310821
75,75,9986,2020-09-29 11:58:41,51.519759333333305,5.85789133333333,128.35958416,125.47244496,85.30184,226.90174709025,0,15.4574119858,137.795936168,15,0,0,226.90174709025,128.35958416,20.7107537288,137.795936168,0.223694,-1.11847,-1.11847,276.6,27.7,6.0,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,226.90174709025,128.35958416,6,P-GPS,,2020-09-29 13:58:41,69.15965251310821
76,76,10140,2020-09-29 11:58:41,51.51976757927711,5.85781825873448,128.35958416,125.47244496,85.30184,226.90174709025,0,15.4574119858,154.656172928,15,0,0,226.90174709025,128.35958416,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,276.6,27.7,6.0,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,226.90174709025,128.35958416,6,P-GPS,,2020-09-29 13:58:41,69.15965251310821
77,77,10141,2020-09-29 11:58:41,51.51976757927711,5.85781825873448,128.35958416,125.47244496,85.30184,226.90174709025,0,15.4574119858,154.656172928,15,0,0,226.90174709025,128.35958416,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,276.6,27.7,6.0,0,0,1024,1024,1024,1024,0,0,91,,,,,,,0,32,226.90174709025,128.35958416,6,P-GPS,,2020-09-29 13:58:41,69.15965251310821
78,78,10224,2020-09-29 11:58:41,51.51976757927711,5.85781825873448,130.97769448,128.09055528,85.30184,229.51985741025,0,15.5071615314,154.656172928,15,0,0,229.51985741025,130.97769448,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,276.4,28.0,7.1,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,229.51985741025,130.97769448,6,P-GPS,,2020-09-29 13:58:41,69.95765253864421
79,79,10347,2020-09-29 11:58:41,51.51976757927711,5.85781825873448,133.2349124,130.3477732,85.30184,231.77707533025003,0,15.5518108538,154.656172928,15,0,0,231.77707533025003,133.2349124,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,276.2,28.7,6.8,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,231.77707533025003,133.2349124,6,P-GPS,,2020-09-29 13:58:41,70.64565256066021
80,84,11150,2020-09-29 11:58:42,51.519775774870006,5.857744393611911,141.98491268,138.70407268,85.69554079999999,240.52707561025,0,15.852858239,171.68963804,15,0,0,240.52707561025,141.98491268,20.7107537288,171.68963804,0.223694,-1.11847,-1.11847,277.0,29.9,5.4,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,240.52707561025,141.98491268,6,P-GPS,,2020-09-29 13:58:42,73.31265264600421
81,85,11350,2020-09-29 11:58:42,51.519775774870006,5.857744393611911,149.65879744,146.37795744,85.69554079999999,248.20096037025,0,15.8984023374,171.68963804,15,0,0,248.20096037025,149.65879744,20.7107537288,171.68963804,0.223694,-1.11847,-1.11847,276.1,29.9,5.2,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,248.20096037025,149.65879744,6,P-GPS,,2020-09-29 13:58:42,75.65165272085221
82,83,11043,2020-09-29 11:58:42,51.51976757927711,5.85781825873448,141.98491268,139.09777348,85.30184,240.52707561025,0,15.852858239,154.656172928,15,0,0,240.52707561025,141.98491268,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,277.0,29.9,5.4,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,240.52707561025,141.98491268,6,P-GPS,,2020-09-29 13:58:42,73.31265264600421
83,81,10747,2020-09-29 11:58:42,51.51976757927711,5.85781825873448,140.0426554,137.15551619999997,85.30184,238.58481833025,0,15.8199304822,154.656172928,15,0,0,238.58481833025,140.0426554,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,277.5,29.2,4.4,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,238.58481833025,140.0426554,6,P-GPS,,2020-09-29 13:58:42,72.7206526270602
84,80,10547,2020-09-29 11:58:42,51.51976757927711,5.85781825873448,136.08268152,133.19554232,85.30184,234.62484445025,0,15.755215808,154.656172928,15,0,0,234.62484445025,136.08268152,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,276.9,28.3,4.8,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,234.62484445025,136.08268152,6,P-GPS,,2020-09-29 13:58:42,71.5136525884362
85,82,10949,2020-09-29 11:58:42,51.51976757927711,5.85781825873448,141.98491268,139.09777348,85.30184,240.52707561025,0,15.852858239,154.656172928,15,0,0,240.52707561025,141.98491268,20.7107537288,154.656172928,0.223694,-1.11847,-1.11847,277.0,29.9,5.4,0,0,1024,1024,1024,1024,0,0,90,,,,,,,0,32,240.52707561025,141.98491268,6,P-GPS,,2020-09-29 13:58:42,73.31265264600421
86,86,11522,2020-09-29 11:58:43,51.519775774870006,5.857744393611911,149.65879744,146.37795744,85.69554079999999,248.20096037025,0,15.8984023374,171.68963804,15,0,0,248.20096037025,149.65879744,20.7107537288,171.68963804,0.223694,-1.11847,-1.11847,276.1,29.9,5.2,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,248.20096037025,149.65879744,6,P-GPS,,2020-09-29 13:58:43,75.65165272085221
87,87,11557,2020-09-29 11:58:43,51.519775774870006,5.857744393611911,152.51312824,149.23228824,85.69554079999999,251.05529117025,0,15.8024376114,171.68963804,15,0,0,251.05529117025,152.51312824,20.7107537288,171.68963804,0.223694,-1.11847,-1.11847,274.6,24.3,4.3,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,251.05529117025,152.51312824,6,P-GPS,,2020-09-29 13:58:43,76.5216527486922
88,88,11758,2020-09-29 11:58:43,51.519775774870006,5.857744393611911,156.84711788,153.56627788,85.69554079999999,255.38928081025003,0,15.3966566954,171.68963804,15,0,0,255.38928081025003,156.84711788,20.7107537288,171.68963804,0.223694,-1.11847,-0.894776,275.3,20.3,0.7,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,255.38928081025003,156.84711788,6,P-GPS,,2020-09-29 13:58:43,77.84265279096421
89,89,11958,2020-09-29 11:58:43,51.519775774870006,5.857744393611911,158.78937516,155.50853516,85.69554079999999,257.33153809025004,0,15.7762654134,171.68963804,15,0,0,257.33153809025004,158.78937516,20.7107537288,171.68963804,0.0,-1.342164,-0.894776,274.6,16.2,1.5,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,257.33153809025004,158.78937516,6,P-GPS,,2020-09-29 13:58:43,78.43465280990821
90,90,12107,2020-09-29 11:58:43,51.519775774870006,5.857744393611911,158.78937516,155.50853516,85.69554079999999,257.33153809025004,0,15.7762654134,171.68963804,15,0,0,257.33153809025004,158.78937516,20.7107537288,171.68963804,0.0,-1.342164,-0.894776,274.6,16.2,1.5,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,257.33153809025004,158.78937516,6,P-GPS,,2020-09-29 13:58:43,78.43465280990821
91,91,12160,2020-09-29 11:58:43,51.5197815357861,5.85766725223659,158.78937516,154.58989996,86.614176,257.33153809025004,0,15.7762654134,189.29659398400003,15,0,0,257.33153809025004,158.78937516,20.7107537288,189.29659398400003,0.0,-1.342164,-0.894776,274.6,16.2,1.5,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,257.33153809025004,158.78937516,6,P-GPS,,2020-09-29 13:58:43,78.43465280990821
92,92,12360,2020-09-29 11:58:43,51.5197815357861,5.85766725223659,162.81824668,158.61877148,86.614176,261.36040961025003,0,16.4945468474,189.29659398400003,15,0,0,261.36040961025003,162.81824668,20.7107537288,189.29659398400003,0.0,-1.565858,-0.671082,272.5,8.6,5.8,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,261.36040961025003,162.81824668,6,P-GPS,,2020-09-29 13:58:43,79.6626528492042
93,93,12401,2020-09-29 11:58:43,51.5197815357861,5.85766725223659,162.81824668,158.61877148,86.614176,261.36040961025003,0,16.4945468474,189.29659398400003,15,0,0,261.36040961025003,162.81824668,20.7107537288,189.29659398400003,0.0,-1.565858,-0.671082,272.5,8.6,5.8,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,261.36040961025003,162.81824668,6,P-GPS,,2020-09-29 13:58:43,79.6626528492042
94,100,13166,2020-09-29 11:58:44,51.519783247298605,5.8575603856953,164.26837796,158.82218356,87.8608952,262.81054089025,0,16.746068381,213.321529136,15,0,0,262.99098709025003,164.44882416,20.7107537288,213.321529136,0.0,-1.565858,-0.223694,270.5,4.5,10.1,0,0,1024,1024,1024,1024,0,0,86,,,,,,,0,32,262.81054089025,164.26837796,6,P-GPS,,2020-09-29 13:58:44,80.1046528633482
95,103,13368,2020-09-29 11:58:44,51.519783247298605,5.8575603856953,165.16076644,159.71457204,87.8608952,263.70292937025,0,15.468574316400002,213.321529136,15,0,0,263.70292937025,165.16076644,20.7107537288,213.321529136,0.0,-1.565858,0.0,270.3,1.3,17.6,0,0,1024,1024,1024,1024,0,0,85,,,,,,,0,32,263.70292937025,165.16076644,6,P-GPS,,2020-09-29 13:58:44,80.3766528720522
96,102,13182,2020-09-29 11:58:44,51.519783247298605,5.8575603856953,164.70472968,159.25853528,87.8608952,263.24689261025003,0,16.1857820192,213.321529136,15,0,0,263.24689261025003,164.70472968,20.7107537288,213.321529136,0.0,-1.565858,-0.223694,269.8,3.1,14.2,0,0,1024,1024,1024,1024,0,0,85,,,,,,,0,32,263.24689261025003,164.70472968,6,P-GPS,,2020-09-29 13:58:44,80.23765286760421
97,101,13172,2020-09-29 11:58:44,51.519783247298605,5.8575603856953,164.70472968,159.25853528,87.8608952,263.24689261025003,0,16.1857820192,213.321529136,15,0,0,263.24689261025003,164.70472968,20.7107537288,213.321529136,0.0,-1.565858,-0.223694,269.8,3.1,14.2,0,0,1024,1024,1024,1024,0,0,86,,,,,,,0,32,263.24689261025003,164.70472968,6,P-GPS,,2020-09-29 13:58:44,80.23765286760421
98,104,13393,2020-09-29 11:58:44,51.519783247298605,5.8575603856953,165.16076644,159.71457204,87.8608952,263.70292937025,0,15.468574316400002,213.321529136,15,0,0,263.70292937025,165.16076644,20.7107537288,213.321529136,0.0,-1.565858,0.0,270.3,1.3,17.6,0,0,1024,1024,1024,1024,0,0,84,,,,,,,0,32,263.70292937025,165.16076644,6,P-GPS,,2020-09-29 13:58:44,80.3766528720522
99,99,13015,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.26837796,160.06890276,86.614176,262.81054089025,0,16.746068381,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.565858,-0.223694,270.5,4.5,10.1,0,0,1024,1024,1024,1024,0,0,86,,,,,,,0,32,262.81054089025,164.26837796,6,P-GPS,,2020-09-29 13:58:44,80.1046528633482
100,97,12869,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.36680316,160.16732796,86.614176,262.90896609025003,0,18.0922141342,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.789552,-0.447388,271.7,5.9,9.5,0,0,1024,1024,1024,1024,0,0,87,,,,,,,0,32,262.90896609025003,164.36680316,6,P-GPS,,2020-09-29 13:58:44,80.13465286430821
101,96,12767,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.36680316,160.16732796,86.614176,262.90896609025003,0,18.0922141342,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.789552,-0.447388,271.7,5.9,9.5,0,0,1024,1024,1024,1024,0,0,88,,,,,,,0,32,262.90896609025003,164.36680316,6,P-GPS,,2020-09-29 13:58:44,80.13465286430821
102,95,12635,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.44882416,160.24934896,86.614176,262.99098709025003,0,17.3820080536,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.789552,-0.447388,272.6,7.4,7.6,0,0,1024,1024,1024,1024,0,0,88,,,,,,,0,32,262.99098709025003,164.44882416,6,P-GPS,,2020-09-29 13:58:44,80.15965286510821
103,94,12561,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.44882416,160.24934896,86.614176,262.99098709025003,0,17.3820080536,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.789552,-0.447388,272.6,7.4,7.6,0,0,1024,1024,1024,1024,0,0,89,,,,,,,0,32,262.99098709025003,164.44882416,6,P-GPS,,2020-09-29 13:58:44,80.15965286510821
104,98,12965,2020-09-29 11:58:44,51.5197815357861,5.85766725223659,164.26837796,160.06890276,86.614176,262.81054089025,0,16.746068381,189.29659398400003,15,0,0,262.99098709025003,164.44882416,20.7107537288,189.29659398400003,0.0,-1.565858,-0.223694,270.5,4.5,10.1,0,0,1024,1024,1024,1024,0,0,87,,,,,,,0,32,262.81054089025,164.26837796,6,P-GPS,,2020-09-29 13:58:44,80.1046528633482
105,105,13568,2020-09-29 11:58:45,51.519783247298605,5.8575603856953,165.48228876,160.03609436,87.8608952,264.02445169025003,0,15.6182927106,213.321529136,15,0,0,264.02445169025003,165.48228876,20.7107537288,213.321529136,0.223694,-1.565858,0.0,272.9,-0.6,19.2,0,0,1024,1024,1024,1024,0,0,84,,,,,,,0,32,264.02445169025003,165.48228876,6,P-GPS,,2020-09-29 13:58:45,80.47465287518821
106,106,13702,2020-09-29 11:58:45,51.519783247298605,5.8575603856953,165.48228876,160.03609436,87.8608952,264.02445169025003,0,15.6182927106,213.321529136,15,0,0,264.02445169025003,165.48228876,20.7107537288,213.321529136,0.223694,-1.565858,0.0,272.9,-0.6,19.2,0,0,1024,1024,1024,1024,0,0,83,,,,,,,0,32,264.02445169025003,165.48228876,6,P-GPS,,2020-09-29 13:58:45,80.47465287518821
107,107,13769,2020-09-29 11:58:45,51.519783247298605,5.8575603856953,165.31496592,159.86877152,87.8608952,263.85712885025004,0,15.7128034256,213.321529136,15,0,0,264.02445169025003,165.48228876,20.7107537288,213.321529136,0.223694,-1.565858,0.0,276.9,-2.2,20.2,0,0,1024,1024,1024,1024,0,0,83,,,,,,,0,32,263.85712885025004,165.31496592,6,P-GPS,,2020-09-29 13:58:45,80.42365287355622
108,108,13969,2020-09-29 11:58:45,51.519783247298605,5.8575603856953,165.28215752,159.83596312,87.8608952,263.82432045025,0,16.1001966948,213.321529136,15,0,0,264.02445169025003,165.48228876,20.7107537288,213.321529136,0.223694,-1.565858,0.223694,281.7,-2.7,21.5,0,0,1024,1024,1024,1024,0,0,83,,,,,,,0,32,263.82432045025,165.28215752,6,P-GPS,,2020-09-29 13:58:45,80.4136528732362
109,109,14168,2020-09-29 11:58:45,51.519783247298605,5.8575603856953,165.28215752,159.83596312,87.8608952,263.82432045025,0,16.1001966948,213.321529136,15,0,0,264.02445169025003,165.48228876,20.7107537288,213.321529136,0.223694,-1.565858,0.223694,281.7,-2.7,21.5,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.82432045025,165.28215752,6,P-GPS,,2020-09-29 13:58:45,80.4136528732362
110,110,14169,2020-09-29 11:58:45,51.5197920204044,5.85745992332925,165.28215752,158.65486072,89.04199759999999,263.82432045025,0,16.1001966948,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,0.223694,-1.565858,0.223694,281.7,-2.7,21.5,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.82432045025,165.28215752,6,P-GPS,,2020-09-29 13:58:45,80.4136528732362
111,111,14247,2020-09-29 11:58:45,51.5197920204044,5.85745992332925,165.11811552,158.49081872,89.04199759999999,263.66027845025,0,16.522709922,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,0.447388,-1.565858,0.223694,285.6,-2.3,24.1,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.66027845025,165.11811552,6,P-GPS,,2020-09-29 13:58:45,80.3636528716362
112,112,14370,2020-09-29 11:58:45,51.5197920204044,5.85745992332925,164.83596328,158.20866648,89.04199759999999,263.37812621025,0,17.1354525268,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,0.671082,-1.565858,0.223694,288.9,-1.4,24.2,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.37812621025,164.83596328,6,P-GPS,,2020-09-29 13:58:45,80.2776528688842
113,118,15182,2020-09-29 11:58:46,51.5198267289702,5.85735776773316,164.92126512,157.08005752,90.2559084,263.46342805025,0,18.5971138616,261.390428312,15,0,0,264.02445169025003,165.48228876,20.7107537288,261.390428312,1.11847,-1.565858,0.0,305.4,1.3,24.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.46342805025,164.92126512,6,P-GPS,,2020-09-29 13:58:46,80.3036528697162
114,117,15178,2020-09-29 11:58:46,51.5198267289702,5.85735776773316,164.92126512,157.08005752,90.2559084,263.46342805025,0,18.5971138616,261.390428312,15,0,0,264.02445169025003,165.48228876,20.7107537288,261.390428312,1.11847,-1.565858,0.0,305.4,1.3,24.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.46342805025,164.92126512,6,P-GPS,,2020-09-29 13:58:46,80.3036528697162
115,116,14990,2020-09-29 11:58:46,51.5197920204044,5.85745992332925,164.92126512,158.29396832,89.04199759999999,263.46342805025,0,18.5971138616,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,1.11847,-1.565858,0.0,305.4,1.3,24.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.46342805025,164.92126512,6,P-GPS,,2020-09-29 13:58:46,80.3036528697162
116,114,14771,2020-09-29 11:58:46,51.5197920204044,5.85745992332925,164.62270868,157.99541188,89.04199759999999,263.16487161025003,0,18.3689907204,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,0.894776,-1.565858,0.0,299.6,0.3,24.2,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.16487161025003,164.62270868,6,P-GPS,,2020-09-29 13:58:46,80.21265286680422
117,113,14571,2020-09-29 11:58:46,51.5197920204044,5.85745992332925,164.82283992,158.19554312,89.04199759999999,263.36500285025,0,17.5273644148,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,0.671082,-1.565858,0.0,293.8,-0.4,23.9,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.36500285025,164.82283992,6,P-GPS,,2020-09-29 13:58:46,80.2736528687562
118,115,14977,2020-09-29 11:58:46,51.5197920204044,5.85745992332925,164.92126512,158.29396832,89.04199759999999,263.46342805025,0,18.5971138616,236.34843276,15,0,0,264.02445169025003,165.48228876,20.7107537288,236.34843276,1.11847,-1.565858,0.0,305.4,1.3,24.8,0,0,1024,1024,1024,1024,0,0,82,,,,,,,0,32,263.46342805025,164.92126512,6,P-GPS,,2020-09-29 13:58:46,80.3036528697162
119,119,15509,2020-09-29 11:58:47,51.5198267289702,5.85735776773316,164.85564832,157.01444072,90.2559084,263.39781125025,0,19.0993516304,261.390428312,15,0,0,264.02445169025003,165.48228876,20.7107537288,261.390428312,1.342164,-1.565858,0.0,309.6,2.2,24.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.39781125025,164.85564832,6,P-GPS,,2020-09-29 13:58:47,80.2836528690762
